Mapa,Cve_Ent,Nom_Ent,Cve_Mun,Nom_Mun,Cve_Loc,Nom_Loc,Ambito,Latitud,Longitud,Altitud,Cve_Carta
30031885,3,Baja California Sur,3,La Paz,1885,La Piedra Larga,R,"23°54´19.090N""","110°05´46.172W""",640,F12B13
30031886,3,Baja California Sur,3,La Paz,1886,Las Piedras Moras,R,"23°20´42.600N""","110°01´12.645W""",462,F12B33
30031888,3,Baja California Sur,3,La Paz,1888,El Plan Del Paso,R,"24°22´54.030N""","110°57´54.577W""",137,G12D71
30031891,3,Baja California Sur,3,La Paz,1891,La Ponderosa,R,"23°54´44.257N""","110°03´33.322W""",385,F12B13
30031893,3,Baja California Sur,3,La Paz,1893,La Poza Verde,R,"24°54´07.027N""","111°01´37.426W""",231,G12C59
30031898,3,Baja California Sur,3,La Paz,1898,Los Queleles,R,"24°48´45.568N""","110°50´34.725W""",325,G12D51
30031900,3,Baja California Sur,3,La Paz,1900,Buenavista,R,"24°13´30.331N""","110°14´50.197W""",80,G12D83
30031904,3,Baja California Sur,3,La Paz,1904,El Calandrio,R,"24°04´46.045N""","110°19´54.913W""",19,G12D83
30031908,3,Baja California Sur,3,La Paz,1908,El Mayela,R,"24°01´36.129N""","110°22´04.175W""",35,G12D82
30031909,3,Baja California Sur,3,La Paz,1909,El Capricho,R,"23°38´24.398N""","110°15´12.889W""",200,F12B23
30031910,3,Baja California Sur,3,La Paz,1910,San Alfonso,R,"23°47´05.924N""","110°14´24.236W""",269,F12B13
30031911,3,Baja California Sur,3,La Paz,1911,El Sinaloa,R,"23°17´34.710N""","110°02´35.746W""",255,F12B33
30031912,3,Baja California Sur,3,La Paz,1912,La Rastrita,R,"23°46´29.527N""","110°06´50.813W""",480,F12B13
30031914,3,Baja California Sur,3,La Paz,1914,Miriam [Restaurante],R,"24°22´45.863N""","111°05´22.972W""",68,G12C79
30031918,3,Baja California Sur,3,La Paz,1918,El Rodeito,R,"23°54´24.220N""","110°12´42.785W""",274,F12B13
30031920,3,Baja California Sur,3,La Paz,1920,El Sacrificio,R,"23°55´14.093N""","110°18´39.663W""",133,F12B13
30031922,3,Baja California Sur,3,La Paz,1922,El Sacrificio,R,"24°29´17.597N""","111°02´52.261W""",87,G12C79
30031923,3,Baja California Sur,3,La Paz,1923,Salinas Punta Arena,R,"24°03´21.817N""","109°50´10.565W""",1,G12D84
30031926,3,Baja California Sur,3,La Paz,1926,San Agustin,R,"24°09´39.572N""","110°55´18.894W""",112,G12D81
30031927,3,Baja California Sur,3,La Paz,1927,San Antonio,R,"24°44´25.480N""","111°01´55.080W""",240,G12C69
30031928,3,Baja California Sur,3,La Paz,1928,San Cristobal,R,"24°06´00.665N""","110°21´01.319W""",6,G12D82
30031932,3,Baja California Sur,3,La Paz,1932,San Isidro,R,"23°13´55.916N""","110°08´18.792W""",14,F12B43
30031934,3,Baja California Sur,3,La Paz,1934,San Jose,R,"23°46´22.398N""","110°18´19.473W""",176,F12B13
30031935,3,Baja California Sur,3,La Paz,1935,San Jose Del Parral,R,"24°19´15.707N""","111°11´58.546W""",23,G12C79
30031936,3,Baja California Sur,3,La Paz,1936,San Juan,R,"23°58´57.409N""","109°50´10.510W""",16,F12B14
30031939,3,Baja California Sur,3,La Paz,1939,San Juanito,R,"24°27´34.522N""","110°59´24.491W""",130,G12D71
30031942,3,Baja California Sur,3,La Paz,1942,San Martin De La Redencion,R,"24°47´47.061N""","111°08´40.983W""",145,G12C59
30031944,3,Baja California Sur,3,La Paz,1944,San Patricio,R,"24°06´15.398N""","110°19´29.884W""",20,G12D83
30031949,3,Baja California Sur,3,La Paz,1949,San Rafael Del Pilar,R,"24°27´55.765N""","110°59´47.007W""",120,G12D71
30031950,3,Baja California Sur,3,La Paz,1950,San Ramon,R,"23°50´17.685N""","110°18´40.575W""",152,F12B13
30031951,3,Baja California Sur,3,La Paz,1951,San Simon,R,"23°39´09.290N""","110°02´05.521W""",615,F12B23
30031957,3,Baja California Sur,3,La Paz,1957,Tiluya,R,"24°16´09.362N""","110°15´08.635W""",25,G12D73
30031958,3,Baja California Sur,3,La Paz,1958,Santa Maria,R,"24°14´55.006N""","110°14´42.997W""",53,G12D83
30031959,3,Baja California Sur,3,La Paz,1959,Santa Maria,R,"23°54´29.306N""","110°46´26.104W""",21,F12B11
30031961,3,Baja California Sur,3,La Paz,1961,Santa Monica,R,"23°57´36.418N""","110°49´15.357W""",33,F12B11
30031962,3,Baja California Sur,3,La Paz,1962,Santa Teresa,R,"24°29´07.005N""","110°57´47.744W""",134,G12D71
30031963,3,Baja California Sur,3,La Paz,1963,Santa Teresa,R,"23°57´35.885N""","109°54´15.268W""",22,F12B14
30031971,3,Baja California Sur,3,La Paz,1971,El Taray,R,"23°38´56.400N""","109°55´40.159W""",761,F12B24
30031976,3,Baja California Sur,3,La Paz,1976,La Pimientilla,R,"23°55´26.533N""","109°56´42.761W""",53,F12B14
30031979,3,Baja California Sur,3,La Paz,1979,Las Tunitas,R,"24°48´53.271N""","110°49´41.959W""",329,G12D51
30031980,3,Baja California Sur,3,La Paz,1980,La Ultima Agua,R,"23°10´22.731N""","110°01´47.049W""",441,F12B43
30031981,3,Baja California Sur,3,La Paz,1981,La Uva,R,"23°55´09.558N""","110°03´57.844W""",401,F12B13
30031982,3,Baja California Sur,3,La Paz,1982,Las Uvas,R,"23°11´10.757N""","109°58´44.452W""",600,F12B44
30031984,3,Baja California Sur,3,La Paz,1984,El Venero,R,"23°54´45.270N""","110°04´15.502W""",464,F12B13
30031986,3,Baja California Sur,3,La Paz,1986,Las Veredas,R,"24°33´12.258N""","111°02´06.917W""",136,G12C69
30031989,3,Baja California Sur,3,La Paz,1989,Vista Cerralvo,R,"24°14´05.514N""","110°08´22.467W""",12,G12D83
30031994,3,Baja California Sur,3,La Paz,1994,La Matanza,R,"23°39´38.850N""","110°16´02.815W""",191,F12B23
30031999,3,Baja California Sur,3,La Paz,1999,San Isidro,R,"24°28´55.691N""","110°57´46.427W""",129,G12D71
30032000,3,Baja California Sur,3,La Paz,2000,Las Palomas (San Blas),R,"23°53´14.136N""","110°08´58.947W""",450,F12B13
30032003,3,Baja California Sur,3,La Paz,2003,El Partido,R,"24°31´45.831N""","110°22´11.167W""",0,G12D62
30032004,3,Baja California Sur,3,La Paz,2004,El Partido,R,"24°31´55.358N""","110°23´01.396W""",0,G12D62
30032005,3,Baja California Sur,3,La Paz,2005,La Palma Sola,R,"25°03´04.431N""","110°40´02.978W""",4,G12D41
30032006,3,Baja California Sur,3,La Paz,2006,El Partido,R,"24°31´53.007N""","110°22´04.850W""",0,G12D62
30032007,3,Baja California Sur,3,La Paz,2007,Puerto Datil,R,"24°24´18.458N""","111°31´16.286W""",7,G12C78
30032012,3,Baja California Sur,3,La Paz,2012,Rancho Nuevo,R,"24°50´18.725N""","110°48´18.050W""",391,G12D51
30032013,3,Baja California Sur,3,La Paz,2013,Los Arbolitos,R,"24°39´07.724N""","111°13´18.802W""",126,G12C69
30032019,3,Baja California Sur,3,La Paz,2019,Las Golondrinas,R,"24°11´37.008N""","110°15´47.991W""",100,G12D83
30032021,3,Baja California Sur,3,La Paz,2021,San Isidro,R,"23°58´48.684N""","110°10´09.754W""",448,F12B13
30032022,3,Baja California Sur,3,La Paz,2022,El Cuernavaca,R,"24°02´36.733N""","110°07´05.994W""",720,G12D83
30032023,3,Baja California Sur,3,La Paz,2023,El Capiro,R,"23°56´57.059N""","110°04´24.575W""",423,F12B13
30032024,3,Baja California Sur,3,La Paz,2024,El Carmen,R,"23°58´55.352N""","109°56´06.026W""",10,F12B14
30032025,3,Baja California Sur,3,La Paz,2025,El Cinco,R,"23°58´04.788N""","109°54´36.489W""",18,F12B14
30032032,3,Baja California Sur,3,La Paz,2032,El Cachanilla,R,"23°43´05.344N""","110°16´53.586W""",196,F12B23
30032033,3,Baja California Sur,3,La Paz,2033,El Albatros,R,"23°45´38.558N""","110°15´09.379W""",240,F12B13
30032034,3,Baja California Sur,3,La Paz,2034,Palo Verde,R,"23°45´33.645N""","110°17´11.627W""",195,F12B13
30032036,3,Baja California Sur,3,La Paz,2036,Los Naranjos,R,"23°44´48.948N""","110°15´37.530W""",233,F12B23
30032038,3,Baja California Sur,3,La Paz,2038,La Palmita,R,"23°45´47.833N""","110°04´52.870W""",519,F12B13
30032040,3,Baja California Sur,3,La Paz,2040,Los Columpios,R,"23°15´05.443N""","110°01´13.826W""",244,F12B33
30032050,3,Baja California Sur,3,La Paz,2050,Los Faustos,R,"24°05´52.570N""","110°20´42.300W""",8,G12D82
30032051,3,Baja California Sur,3,La Paz,2051,Los Guayabos,R,"24°05´54.291N""","110°20´36.380W""",8,G12D82
30032052,3,Baja California Sur,3,La Paz,2052,Las Cuevas,R,"24°49´00.690N""","110°52´46.212W""",275,G12D51
30032053,3,Baja California Sur,3,La Paz,2053,El Orgullo,R,"24°44´14.171N""","111°09´19.862W""",160,G12C69
30032054,3,Baja California Sur,3,La Paz,2054,Las Golondrinas,R,"24°36´46.971N""","111°03´57.745W""",149,G12C69
30032055,3,Baja California Sur,3,La Paz,2055,El Escondido,R,"24°33´00.093N""","111°08´30.807W""",98,G12C69
30032056,3,Baja California Sur,3,La Paz,2056,El Cielito,R,"24°27´16.427N""","110°43´11.517W""",40,G12D71
30032057,3,Baja California Sur,3,La Paz,2057,Punta Coyote,R,"24°19´06.616N""","110°14´11.560W""",7,G12D73
30032058,3,Baja California Sur,3,La Paz,2058,El Rinconcito,R,"24°13´26.814N""","110°35´51.410W""",43,G12D82
30032059,3,Baja California Sur,3,La Paz,2059,El Cajon De Los Reyes,R,"24°13´14.450N""","110°35´28.645W""",6,G12D82
30032061,3,Baja California Sur,3,La Paz,2061,El Cananea,R,"24°05´38.550N""","110°20´58.646W""",6,G12D82
30032063,3,Baja California Sur,3,La Paz,2063,Grupo 10,R,"24°04´32.406N""","110°20´48.465W""",15,G12D82
30032065,3,Baja California Sur,3,La Paz,2065,Boca Del Datilar,R,"24°03´47.049N""","110°25´14.484W""",46,G12D82
30032066,3,Baja California Sur,3,La Paz,2066,El Datilar,R,"24°01´08.073N""","110°23´58.605W""",62,G12D82
30032070,3,Baja California Sur,3,La Paz,2070,El Chamizal,R,"24°17´07.749N""","110°15´14.672W""",10,G12D73
30032079,3,Baja California Sur,3,La Paz,2079,El Quemado,R,"24°03´40.068N""","110°12´09.305W""",409,G12D83
30032080,3,Baja California Sur,3,La Paz,2080,La Manca,R,"24°03´55.502N""","110°08´40.444W""",625,G12D83
30032083,3,Baja California Sur,3,La Paz,2083,El Yorigeobe,R,"23°52´38.584N""","110°46´16.192W""",18,F12B11
30032086,3,Baja California Sur,3,La Paz,2086,El Palo Verde,R,"23°57´49.647N""","110°04´12.772W""",368,F12B13
30032090,3,Baja California Sur,3,La Paz,2090,Santa Ines,R,"23°43´23.721N""","110°19´51.501W""",155,F12B23
30032094,3,Baja California Sur,3,La Paz,2094,Santa Teresa,R,"23°39´20.228N""","110°15´33.253W""",195,F12B23
30032095,3,Baja California Sur,3,La Paz,2095,San Jose,R,"23°38´45.898N""","110°15´56.951W""",178,F12B23
30032097,3,Baja California Sur,3,La Paz,2097,La Huerta,R,"23°38´28.522N""","110°16´09.245W""",168,F12B23
30032100,3,Baja California Sur,3,La Paz,2100,El Dorado,R,"23°38´27.610N""","110°15´53.042W""",177,F12B23
30032101,3,Baja California Sur,3,La Paz,2101,El Vergel,R,"23°37´40.012N""","110°15´24.472W""",181,F12B23
30032102,3,Baja California Sur,3,La Paz,2102,Las Dos Palmas,R,"23°37´40.730N""","110°15´13.692W""",186,F12B23
30032107,3,Baja California Sur,3,La Paz,2107,El Cajon,R,"23°44´18.518N""","109°49´01.738W""",316,F12B24
30032108,3,Baja California Sur,3,La Paz,2108,Los Mezquites,R,"23°44´08.360N""","109°49´01.734W""",279,F12B24
30032109,3,Baja California Sur,3,La Paz,2109,El Salveal,R,"23°42´14.961N""","109°53´35.654W""",572,F12B24
30032111,3,Baja California Sur,3,La Paz,2111,Los Nogales,R,"23°37´51.238N""","109°55´40.428W""",877,F12B24
30032115,3,Baja California Sur,3,La Paz,2115,Las Vinoramitas,R,"23°15´24.645N""","110°02´03.573W""",211,F12B33
30032118,3,Baja California Sur,3,La Paz,2118,Rancho Nuevo,R,"23°16´42.726N""","110°09´16.052W""",14,F12B33
30032119,3,Baja California Sur,3,La Paz,2119,Punta Ballena,R,"23°07´35.933N""","110°07´18.639W""",21,F12B43
30032120,3,Baja California Sur,3,La Paz,2120,Las Flores,R,"24°05´56.531N""","110°20´27.239W""",8,G12D82
30032123,3,Baja California Sur,3,La Paz,2123,San Rafael,R,"23°57´47.090N""","109°56´45.914W""",22,F12B14
30032124,3,Baja California Sur,3,La Paz,2124,Los Vergelitos,R,"23°57´26.320N""","109°59´33.029W""",33,F12B14
30032125,3,Baja California Sur,3,La Paz,2125,Agua Blanca,R,"23°33´40.328N""","110°19´22.101W""",11,F12B23
30032126,3,Baja California Sur,3,La Paz,2126,La Palmilla,R,"23°41´55.413N""","109°59´40.883W""",680,F12B24
30032132,3,Baja California Sur,3,La Paz,2132,El Arroyo Del Gato,R,"24°05´30.883N""","110°23´35.034W""",3,G12D82
30032133,3,Baja California Sur,3,La Paz,2133,Las Brumas,R,"24°06´03.052N""","110°21´17.979W""",5,G12D82
30032134,3,Baja California Sur,3,La Paz,2134,La Florida,R,"24°06´22.669N""","110°21´00.750W""",4,G12D82
30032136,3,Baja California Sur,3,La Paz,2136,San Joaquin,R,"24°06´11.835N""","110°20´37.210W""",6,G12D82
30032138,3,Baja California Sur,3,La Paz,2138,Ex-Hacienda El Centenario,R,"24°03´57.888N""","110°22´18.614W""",15,G12D82
30032139,3,Baja California Sur,3,La Paz,2139,El Ojeda,R,"24°02´38.566N""","110°22´07.181W""",27,G12D82
30032141,3,Baja California Sur,3,La Paz,2141,Las Higuerillas,R,"24°00´58.977N""","110°23´23.941W""",53,G12D82
30032143,3,Baja California Sur,3,La Paz,2143,El Scirocco,R,"24°03´46.924N""","110°18´40.477W""",59,G12D83
30032147,3,Baja California Sur,3,La Paz,2147,Santa Rosa,R,"23°58´43.393N""","110°00´20.426W""",37,F12B13
30032148,3,Baja California Sur,3,La Paz,2148,Santa Rita,R,"23°58´29.637N""","110°00´15.029W""",36,F12B13
30032153,3,Baja California Sur,3,La Paz,2153,Las Parcelas Dos,R,"24°11´48.508N""","110°31´29.419W""",4,G12D82
30032155,3,Baja California Sur,3,La Paz,2155,El Zacatal (La Cartonera),R,"24°04´24.297N""","110°18´36.622W""",56,G12D83
30032161,3,Baja California Sur,3,La Paz,2161,El Bethel,R,"24°04´13.561N""","110°24´50.268W""",36,G12D82
30032163,3,Baja California Sur,3,La Paz,2163,Olas Altas,R,"24°04´53.887N""","110°20´38.174W""",12,G12D82
30032164,3,Baja California Sur,3,La Paz,2164,Los Bledales,R,"24°04´57.508N""","110°20´13.405W""",13,G12D82
30032167,3,Baja California Sur,3,La Paz,2167,Santa Eduwiges,R,"24°04´39.758N""","110°23´56.548W""",13,G12D82
30032168,3,Baja California Sur,3,La Paz,2168,Santa Teresa,R,"24°02´27.112N""","110°23´02.965W""",35,G12D82
30032171,3,Baja California Sur,3,La Paz,2171,El Oka,R,"24°05´02.410N""","110°23´20.485W""",9,G12D82
30032172,3,Baja California Sur,3,La Paz,2172,Ninguno,R,"24°04´56.706N""","110°22´17.104W""",10,G12D82
30032174,3,Baja California Sur,3,La Paz,2174,San Juan,R,"24°04´16.053N""","110°23´52.286W""",18,G12D82
30032180,3,Baja California Sur,3,La Paz,2180,San Fernando,R,"24°03´47.924N""","110°24´39.914W""",38,G12D82
30032183,3,Baja California Sur,3,La Paz,2183,Ninguno,R,"24°03´43.298N""","110°24´10.869W""",30,G12D82
30032187,3,Baja California Sur,3,La Paz,2187,El Sufrido,R,"24°02´19.029N""","110°22´11.359W""",30,G12D82
30032189,3,Baja California Sur,3,La Paz,2189,Laguna Seca [Fraccionamiento],R,"24°11´10.853N""","110°15´41.601W""",113,G12D83
30032193,3,Baja California Sur,3,La Paz,2193,Paraje Los Chinos,R,"24°05´24.640N""","110°14´26.502W""",212,G12D83
30032195,3,Baja California Sur,3,La Paz,2195,El Cachanilla,R,"24°05´10.987N""","110°13´45.636W""",264,G12D83
30032196,3,Baja California Sur,3,La Paz,2196,Los Angelitos (Palo Verde),R,"24°03´44.717N""","110°15´44.443W""",160,G12D83
30032199,3,Baja California Sur,3,La Paz,2199,Los Bledales,R,"24°06´41.366N""","110°17´35.338W""",43,G12D83
30032203,3,Baja California Sur,3,La Paz,2203,San Fermin De Abajo,R,"24°29´42.904N""","110°57´22.145W""",128,G12D71
30032204,3,Baja California Sur,3,La Paz,2204,San Vicente,R,"24°28´06.550N""","110°59´06.700W""",136,G12D71
30032207,3,Baja California Sur,3,La Paz,2207,Grupo 3,R,"23°55´51.243N""","109°56´19.190W""",46,F12B14
30032208,3,Baja California Sur,3,La Paz,2208,El Ancon,R,"23°47´44.823N""","110°09´42.088W""",377,F12B13
30032209,3,Baja California Sur,3,La Paz,2209,Los Dos Baynoros,R,"23°45´15.522N""","110°05´24.764W""",471,F12B13
30032210,3,Baja California Sur,3,La Paz,2210,Las Palomas,R,"23°44´47.762N""","110°05´46.272W""",447,F12B23
30032211,3,Baja California Sur,3,La Paz,2211,La Piedrita,R,"23°46´49.155N""","110°09´31.940W""",369,F12B13
30032213,3,Baja California Sur,3,La Paz,2213,Rancho Camacho,R,"23°48´01.434N""","110°18´53.137W""",177,F12B13
